months_as_customer,age,policy_deductable,policy_annual_premium,umbrella_limit,capital-gains,capital-loss,incident_hour_of_the_day,number_of_vehicles_involved,bodily_injuries,witnesses,total_claim_amount,injury_claim,property_claim,vehicle_claim,fraud_reported,Date-diff,policy_state_IN,policy_state_OH,policy_csl_250/500,policy_csl_500/1000,insured_sex_MALE,incident_type_Parked Car,incident_type_Single Vehicle Collision,incident_type_Vehicle Theft,collision_type_Rear Collision,collision_type_Side Collision,collision_type_unknown,incident_severity_Minor Damage,incident_severity_Total Loss,incident_severity_Trivial Damage,authorities_contacted_Fire,authorities_contacted_None,authorities_contacted_Other,authorities_contacted_Police,property_damage_Unknown,property_damage_YES,police_report_available_YES,police_report_available_unknown
-0.19081208861393587,0.11515244872661197,-0.22238259044849376,-0.9587817035521594,-0.4794758203104481,0.8928738047436034,-1.071778423813074,0.19516698686083,-0.8238649762007128,-1.2101737191482849,0.461837853772224,0.6949306989241573,-0.06629482140095826,1.41434819765727,0.6272803311536624,0,-1.331852487423501,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1
0.678332890041142,0.771915464277631,1.412783515790431,1.239334967257291,-0.4794758203104481,0.9323594175834863,-1.719694883603814,-1.3880460333966407,-0.8238649762007128,1.2296926501022896,0.461837853772224,0.6305082797494426,1.3214237516139675,-0.09530073634614697,0.5642400100611192,0,1.4323036031258687,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
0.15684590284809527,0.005691946134775455,-1.0399656435679563,2.054798390301413,-0.4794758203104481,1.6610484545376893,0.9538505081700629,-0.3805468386873412,1.1400563019893057,1.2296926501022896,-0.4384308670313317,0.08481249379891864,-0.4988038596670577,0.5392495023970475,0.10971399747790897,1,-0.2845866659973587,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1
1.8342957116523955,1.4286784798286503,-0.22238259044849376,-1.1592363071163945,-0.4794758203104481,0.9072322094126517,0.9538505081700629,0.4830238996349156,0.15809566289429652,0.009759465477002306,1.3621065745757797,-0.06335907030292502,0.08744061874102023,0.0954790739949442,-0.13556052912585134,0,-1.7724340901074007,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0
-1.3293920106520878,-0.5416105668244071,-1.0399656435679563,0.7145962809850925,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.634451550731258,-0.8238649762007128,1.2296926501022896,1.3621065745757797,0.43345146815619784,-0.20773142633157846,2.4594897673519434,0.031310909060292276,1,-1.6108006027322421,0,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
0.443663745804271,0.6624549616857945,-1.0399656435679563,-0.26280430340119143,-0.4794758203104481,-0.9019267788874382,-0.47726167224684585,0.6269523560219584,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.5516855551121447,0.9852555891701745,1.0037568667057912,0.2601631671441464,0,1.5306244341559192,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
-0.5297786302894162,-0.8699920745999167,-1.0399656435679563,-0.37934005412414445,-0.4794758203104481,0.45135286117036716,0.9538505081700629,1.3465946379571725,2.1220169410843153,1.2296926501022896,-1.3386995878348875,0.8851663131930204,-0.1052411329035928,1.3355478412120367,0.9234109151093903,0,-1.6789548151507998,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1
-0.6427674775145763,-1.1983735823754262,-0.22238259044849376,-1.037742460107409,-0.4794758203104481,-0.9019267788874382,-0.41674200292573277,1.3465946379571725,0.15809566289429652,1.2296926501022896,-0.4384308670313317,1.222436625342997,1.1574392821291903,1.1779471283215701,1.1088236242051055,0,1.385750179342701,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
0.33067489857911087,0.2246129513184485,1.412783515790431,-0.42150436055660506,-0.4794758203104481,-0.9019267788874382,-1.075338404361375,-1.244117577009598,1.1400563019893057,-1.2101737191482849,-0.4384308670313317,0.5808651214442213,1.0139528713300106,1.0327885769750877,0.28612094641754654,0,1.5492458036691863,0,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1
-0.9382767702573028,-1.3078340849672627,-0.22238259044849376,1.5353456083341583,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.1001891206225551,-0.8238649762007128,0.009759465477002306,0.461837853772224,-1.770932133839773,-1.3863698007534135,-1.3955066176924964,-1.7608353619991486,0,-0.9583078149873627,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-0.2081949881870374,-0.43215006423257063,-0.22238259044849376,-0.016087793168104617,-0.4794758203104481,-0.9019267788874382,-1.0326186377817657,0.7708808124090012,-0.8238649762007128,0.009759465477002306,1.3621065745757797,-1.8061749866824108,-1.3146265953538234,-1.4286857151431211,-1.8201674289097776,0,-0.46335181332472297,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0,0
-0.4689384817835608,-0.9794525771917532,-0.22238259044849376,1.7244908352459554,-0.4794758203104481,0.5375032891846572,0.9538505081700629,-0.6684037514614268,-0.8238649762007128,0.009759465477002306,1.3621065745757797,-1.8255017124348254,-1.419166694650369,-1.4286857151431211,-1.8201674289097776,0,1.068814470226895,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0
2.251485301406833,2.1949019979715056,-0.22238259044849376,-1.13370825764368,-0.4794758203104481,0.9538970245870588,0.9538505081700629,0.33909544324787283,0.15809566289429652,0.009759465477002306,0.461837853772224,0.7441949018224684,-0.039647345109681986,1.4682642310145348,0.6754876355185483,1,1.0274750299074418,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
2.3297083494857898,2.5232835057470155,-1.0399656435679563,-1.0947400793956041,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.19516698686083,-0.8238649762007128,1.2296926501022896,1.3621065745757797,0.6873515907859555,1.3829179276707588,-0.06419533248618645,0.6198638227898338,0,-1.4260766171606325,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
-1.1207972157748691,-1.5267550901509357,-0.22238259044849376,0.5468405273072553,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.634451550731258,0.15809566289429652,1.2296926501022896,1.3621065745757797,0.46755745477810556,-0.18928317351454105,-0.18446956074470044,0.7496527191568344,0,-1.3393010352288077,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
-0.0952061409618773,0.11515244872661197,-1.0399656435679563,-0.09242608557206462,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,1.634451550731258,1.1400563019893057,1.2296926501022896,-0.4384308670313317,0.43572520059765835,-1.5237067939469142,1.4267903592012543,0.6384050936994053,0,-0.4037634308822682,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0
-1.398923608944494,0.4435339565021215,-1.0399656435679563,0.26218023888519115,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.6269523560219584,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,1.0310641448534035,-0.03349792750400284,2.7259593937522717,0.6866123980642912,1,0.5746033233447857,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
0.4262808462311694,0.2246129513184485,-0.22238259044849376,0.7321749859992087,-0.4794758203104481,0.4118672483304842,0.9538505081700629,0.7708808124090012,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.1458243143114425,-0.23437890262285474,-0.2300908197393092,0.32320348823668954,0,-0.3058150272424832,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
-0.4515555822104592,-0.9794525771917532,-1.0399656435679563,0.7872877091786644,-0.4794758203104481,1.2015795051281426,0.9538505081700629,-0.3805468386873412,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,1.2061415428458633,0.052593918975505104,0.06022628295365561,1.6571154925310059,1,-1.0529043721147597,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1
-0.382023983918053,-0.10376855645706107,-1.0399656435679563,1.9551857285547543,-0.4794758203104481,-0.9019267788874382,-0.6054209719856735,0.19516698686083,1.1400563019893057,1.2296926501022896,-0.4384308670313317,0.531221963139,-0.0027508394756071497,1.5429172002784401,0.3491612675100897,0,-1.0432212599678607,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
-1.285934761719334,-0.3226895616407341,-1.0399656435679563,1.1336578571607738,-0.4794758203104481,-0.9019267788874382,-0.07142388974055829,0.19516698686083,-0.8238649762007128,0.009759465477002306,0.461837853772224,0.21744688621744876,-1.5237067939469142,-0.18654325433536448,0.7454147143775037,0,-1.0577459281882091,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0
0.7130986891873451,0.2246129513184485,-1.0399656435679563,-0.6131491236126001,-0.4794758203104481,0.7313417522168096,-1.2711373345179173,-1.244117577009598,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,-1.8099645407515117,-1.4212165005189286,-1.4307594087337852,-1.7973881532208753,0,0.06549508085206296,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
-1.746581600406525,-1.0889130797835898,-1.0399656435679563,-1.0682695818685197,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.244117577009598,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-1.8099645407515117,-1.4212165005189286,-1.3270747292005833,-1.8238756830916918,1,1.2524211736277084,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
0.7130986891873451,0.2246129513184485,-0.22238259044849376,0.17391792979333373,-0.4794758203104481,1.657458853370427,-1.5488158172853772,0.6269523560219584,1.1400563019893057,0.009759465477002306,1.3621065745757797,0.0639699464188639,-0.28357424346828786,0.9747251564364947,-0.08629372356613275,0,0.42190809333599544,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0.3046005492194585,-0.10376855645706107,-0.22238259044849376,0.08327901256437092,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.051238530473787215,1.1400563019893057,0.009759465477002306,1.3621065745757797,0.3470496353806982,-0.11344035637783166,-0.10774289789013117,0.5419904849696334,0,1.5660050362311266,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
-1.2164031634269277,-1.0889130797835898,1.412783515790431,-0.22178732503492016,-0.4794758203104481,-0.9019267788874382,-1.2319775484866087,-1.1001891206225551,-0.8238649762007128,0.009759465477002306,0.461837853772224,-0.34340711600947865,-0.6279416293863196,-0.6282399891468038,-0.15728030361992085,1,-1.326266076569521,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
-0.9208938706842013,-0.8699920745999167,-1.0399656435679563,-2.3949905864071153,-0.4794758203104481,-0.9019267788874382,0.01401564341866015,-1.244117577009598,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.4289040032732768,-0.06424501553239854,-0.05797425171419435,0.6309885853355767,0,1.6326695390886228,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-1.633592753181365,-0.43215006423257063,-0.22238259044849376,0.41641391178293824,-0.4794758203104481,1.226706713298977,-0.16398338399637824,-1.6759029461707264,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,0.08481249379891864,0.5260990746127988,0.5392495023970475,-0.1551613012302555,1,1.5302520067656538,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1
-1.164254464707623,-1.3078340849672627,-0.22238259044849376,-1.014631994774165,-0.4794758203104481,0.74928975805312,0.9538505081700629,1.0587377251830867,-0.8238649762007128,1.2296926501022896,1.3621065745757797,-1.8327018651661169,-1.5237067939469142,-1.420390940780465,-1.8053344121821202,0,-0.3374713554150373,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1.1207972157748691,-1.3078340849672627,-0.22238259044849376,-0.47247850749730613,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.4830238996349156,0.15809566289429652,-1.2101737191482849,-0.4384308670313317,0.7153942908973019,-0.29997269041676555,0.9415460589858702,0.8370615677305286,0,1.1213267322543081,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
0.36544069772531396,0.5529944590939581,-0.22238259044849376,0.5760973929950857,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.8123322078484696,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,0.34022843805631664,-0.11753996811495108,-0.11189028507145925,0.5345739766058049,0,0.9317611906092489,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
-0.8165964732455919,-1.3078340849672627,-0.22238259044849376,1.6728610722674324,-0.4794758203104481,-0.9019267788874382,-1.4028566148050456,-1.244117577009598,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,0.17955134552644017,-0.3450684195250792,-0.34207027363516707,0.42756435592770636,0,-1.0156616330882253,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1
0.2785261998598062,0.005691946134775455,-0.22238259044849376,-0.4303142010648446,-0.4794758203104481,-0.9019267788874382,-1.320977062194128,0.7708808124090012,-0.8238649762007128,-1.2101737191482849,-1.3386995878348875,-1.66975104019478,-1.3453736833822192,-1.1736214034914447,-1.6866702783608627,0,0.7053253373279208,1,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1
0.5479611432428804,0.771915464277631,1.412783515790431,1.1866808042196704,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.1001891206225551,2.1220169410843153,1.2296926501022896,-0.4384308670313317,0.9223039430702089,1.6370938553721632,0.06437367013498368,0.8497755820685206,0,-0.3490166045132629,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2.251485301406833,1.9759809927878327,-1.0399656435679563,-0.7897556938010407,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.33909544324787283,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.2515528728393565,-0.1708349206975036,-0.16580631842872412,0.43815936787603293,0,1.4375175865895835,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.8608533355587084,0.771915464277631,-0.22238259044849376,-2.2424779056086517,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.244117577009598,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.08064398432290769,0.5219994628756794,-0.4996709865256337,0.10547599269857834,0,-0.3940803187353693,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.5819273290087209,-0.9794525771917532,-1.0399656435679563,-0.8885898115027859,-0.4794758203104481,1.09389147011028,-1.1714578791654957,-1.1001891206225551,1.1400563019893057,1.2296926501022896,-0.4384308670313317,0.8059646331488125,-0.14418744440622736,1.2567474847668034,0.8428888243021083,0,-1.3337146243748277,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1
-1.285934761719334,0.334073453910285,-1.0399656435679563,0.34003464337661526,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.19516698686083,-0.8238649762007128,0.009759465477002306,0.461837853772224,0.3307545528835645,0.767976167102845,0.7839453460954036,0.06362569550268835,0,0.7701277032340904,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
-1.1207972157748691,-1.3078340849672627,-0.22238259044849376,-0.21986145292381637,-0.4794758203104481,1.176452296957308,-2.253691965848929,1.634451550731258,1.1400563019893057,-1.2101737191482849,0.461837853772224,1.01552697317009,-0.16468550309182448,1.2152736129535227,1.151733422595828,0,1.2904087674347735,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
-0.6340760277280255,-0.6510710694162436,1.412783515790431,-0.7180476896642027,-0.4794758203104481,-0.9019267788874382,-1.3672568093220379,-1.244117577009598,-0.8238649762007128,-1.2101737191482849,-0.4384308670313317,-1.8137540948206126,-1.4232663063874884,-1.4328331023244492,-1.801626158000206,0,1.5410524010833486,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0
-0.44286413242390843,-0.5416105668244071,-1.0399656435679563,-1.085930238887364,-0.4794758203104481,0.7349313533840718,-1.2319775484866087,-1.6759029461707264,1.1400563019893057,0.009759465477002306,-1.3386995878348875,0.9476939553331847,1.37471870419652,1.3977586489319578,0.6124473144260052,0,1.0915325410330807,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0
0.443663745804271,0.4435339565021215,-1.0399656435679563,-1.1161295526295638,-0.4794758203104481,1.818990905897221,0.9538505081700629,0.33909544324787283,0.15809566289429652,1.2296926501022896,0.461837853772224,0.8313546454117883,0.007498189867191416,1.5636541361850804,0.7607774817025773,1,-0.7084090361193182,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
-0.8774366217514473,-1.4172945875590992,-1.0399656435679563,0.40330159102648766,-0.4794758203104481,1.477978795007323,0.9538505081700629,0.33909544324787283,0.15809566289429652,1.2296926501022896,0.461837853772224,-0.46088329215160534,-0.6914856113116707,-0.6925244904573888,-0.28865845177917043,0,-1.6636852921499208,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1
-0.929585320470752,-1.1983735823754262,-0.22238259044849376,-1.7459716849651852,-0.4794758203104481,-0.9019267788874382,-0.20670315057598745,1.4905230943442151,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,-0.2839111171245951,0.5383979098241571,0.5516916639410318,-0.6769656396853396,0,-1.095733521995274,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1
0.08731430455568906,-0.3226895616407341,1.412783515790431,-1.1021977118258355,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.7708808124090012,1.1400563019893057,-1.2101737191482849,1.3621065745757797,-0.21532018847386955,-0.646389882203357,0.2406376253414266,-0.19542234663389652,0,0.22899070517854817,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2.0341990567430632,1.9759809927878327,-1.0399656435679563,-0.561847168652988,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.33909544324787283,-0.8238649762007128,-1.2101737191482849,-1.3386995878348875,-0.4570937380825045,-0.689435805443111,-0.6904507968667248,-0.2844204469998398,1,1.4017645571241106,0,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0
-1.01649981833626,-1.3078340849672627,-1.0399656435679563,-0.8523670254130912,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.3880460333966407,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-0.6863617592631065,-0.232329096754295,-0.881230607207816,-0.674316886698258,0,-0.25330276521506995,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0
-1.5379868055293064,-1.1983735823754262,-0.22238259044849376,-0.745501611248021,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.1001891206225551,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,-1.8781765139953273,-1.4417145592045257,-1.4514963446404254,-1.882148248807488,0,1.3038161534843258,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1
0.017782706263282825,0.334073453910285,-0.22238259044849376,-0.10508767030251169,-0.4794758203104481,-0.9019267788874382,-1.687655058669107,-1.3880460333966407,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,0.9935475595693051,-0.051946180321040265,1.4433799079265666,1.0335990393719867,1,1.1231888692056347,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
-0.6688418268742287,-0.8699920745999167,-1.0399656435679563,-0.005679888567672276,-0.4794758203104481,1.1872211004590942,0.9538505081700629,-0.23661838230029839,-0.8238649762007128,0.009759465477002306,-1.3386995878348875,-1.7660057135499418,-1.4089176653075703,-1.302190406112615,-1.7719601245448915,0,-0.06261994139921476,0,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0
1.895135860158251,2.304362500563342,-0.22238259044849376,1.2256489824677463,-0.4794758203104481,0.6631393300388301,-1.459816303577858,-0.09268992591325557,-0.8238649762007128,0.009759465477002306,-0.4384308670313317,1.231152599701929,1.653492302320641,0.07266844449763982,1.2751653117938326,0,-1.1866058052200175,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0.8608533355587084,1.209757474644977,1.412783515790431,-1.7222056035941187,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.5319744897836836,2.1220169410843153,0.009759465477002306,0.461837853772224,0.7608689397265123,0.9647575304845775,-0.27571207873391795,0.8847391214979983,0,0.6677101709111213,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.20899460156739996,0.11515244872661197,-1.0399656435679563,0.797285853755458,-0.4794758203104481,0.6667289312060921,0.9538505081700629,1.2026661815701296,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-1.7701742230259527,-1.2982281484053457,-1.306337793293943,-1.8053344121821202,0,0.6677101709111213,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0
0.3046005492194585,0.005691946134775455,1.412783515790431,-2.586922181479657,-0.4794758203104481,0.6846769370424026,-0.36334229470122126,-0.23661838230029839,-0.8238649762007128,1.2296926501022896,1.3621065745757797,1.3311968271261918,1.7518829840115073,0.12243709067357664,1.376877426497768,1,1.551107940620513,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
1.0955224797955794,0.8813759668694676,1.412783515790431,-0.5045627173482453,-0.4794758203104481,-0.9019267788874382,-1.0539785210715702,1.2026661815701296,0.15809566289429652,-1.2101737191482849,0.461837853772224,0.29323796759946597,0.7310796614687701,-0.3939126134017679,0.32161423644444054,1,-1.661823155198594,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
-0.6601503770876779,-0.43215006423257063,-1.0399656435679563,0.45153034580880663,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.23661838230029839,1.1400563019893057,1.2296926501022896,-0.4384308670313317,1.3437023555542247,1.7641818192228655,1.7917604311581243,0.964731461707864,0,-0.34417504843981345,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
-0.4950128311432131,-0.21322905904889758,-0.22238259044849376,0.7518844431362489,-0.4794758203104481,-0.9019267788874382,-0.7691800772075088,-1.3880460333966407,0.15809566289429652,0.009759465477002306,0.461837853772224,0.034790380086787275,0.4769037337673657,-0.5224816160229381,0.05885794012594139,0,-1.0178961974298175,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
0.7217901389738959,0.6624549616857945,-0.22238259044849376,-0.10537450231905877,-0.4794758203104481,-0.9019267788874382,-0.9898988712021565,1.0587377251830867,-0.8238649762007128,-1.2101737191482849,0.461837853772224,0.03933784496970831,-0.4209112366617886,-0.4187969364897363,0.27075817909247296,0,-0.7422999286334643,0,1,0,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
-0.538470080075967,-1.0889130797835898,1.412783515790431,0.21009973988066463,-0.4794758203104481,-0.9019267788874382,-0.7727400577558096,-0.23661838230029839,-0.8238649762007128,0.009759465477002306,0.461837853772224,0.060559347756673126,-0.5951447354893642,0.34432230487462834,0.1505047934789663,1,-1.0830709907262523,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
-0.3646410843449514,-0.43215006423257063,1.412783515790431,-0.5397201273764777,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,0.33909544324787283,-0.8238649762007128,-1.2101737191482849,1.3621065745757797,0.059801436942852955,0.5015014041900823,-0.5100394544789538,0.08428596880192518,0,0.24388780078916186,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0
-0.5558529796490685,-0.43215006423257063,-0.22238259044849376,1.0832983502555318,-0.4794758203104481,-0.9019267788874382,-0.5733811470509665,-0.9562606642355124,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-1.8910609978302702,-1.417116888781809,-1.480528054909722,-1.8991002679248106,1,-0.8350343488095344,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0
-0.8513622723917951,-1.1983735823754262,1.412783515790431,1.445239379135926,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-0.524475295074384,-0.8238649762007128,1.2296926501022896,-0.4384308670313317,-1.7913957258129176,-1.5237067939469142,-1.2814534702059746,-1.7830848870906344,0,1.5950543726718234,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0
0.7652473879066498,0.6624549616857945,-0.22238259044849376,0.4200197999909625,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.1001891206225551,-0.8238649762007128,-1.2101737191482849,0.461837853772224,-1.7201521093138215,-1.3863698007534135,-1.2565691471180063,-1.7253420719722545,0,1.4896574212267315,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
-1.477146657023451,-0.5416105668244071,-1.0399656435679563,0.16170708108888923,-0.4794758203104481,-0.9019267788874382,0.9538505081700629,-1.1001891206225551,1.1400563019893057,0.009759465477002306,-1.3386995878348875,-0.07434877710331751,-0.48240541271858,-0.48100774420965736,0.14361803571255402,1,1.3391967555595332,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0.7478644883335482,0.9908364694613041,-1.0399656435679563,-0.3908133347860383,-0.4794758203104481,0.7241625498822855,0.9538505081700629,1.2026661815701296,0.15809566289429652,0.009759465477002306,-0.4384308670313317,-0.4260193947158774,-0.45985754816442315,-0.45819711471235297,-0.3596450318329585,0,-1.519183464726968,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1
-0.19081208861393587,-0.10376855645706107,1.412783515790431,0.7566376594104616,-0.4794758203104481,1.0292786490995625,-1.8336142611494386,0.914809268796044,-0.8238649762007128,1.2296926501022896,1.3621065745757797,1.3978929787423668,0.1468849889292519,1.8456764645153891,1.444685502967058,0,-0.9832604501351406,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,1,0
1.3736488729652043,1.7570599876041597,-0.22238259044849376,-0.6491260536881107,-0.4794758203104481,0.6918561393769267,-1.5915355838649863,-1.6759029461707264,1.1400563019893057,-1.2101737191482849,1.3621065745757797,-0.49536823418042314,-1.5237067939469142,-1.5344440882669867,0.09329172895800276,0,-0.9199477937900324,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
-0.5297786302894162,-0.7605315720080802,-0.22238259044849376,0.8523576009325499,-0.4794758203104481,1.9661645537549663,0.9538505081700629,-1.5319744897836836,-0.8238649762007128,1.2296926501022896,-1.3386995878348875,0.3599341192156411,-0.36351667234211665,-0.36073351595114334,0.6892611510513729,0,0.21148661783607708,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
-0.18212063882738508,-0.10376855645706107,-1.0399656435679563,1.17713339566888,-0.4794758203104481,-0.17682734310049744,0.9538505081700629,0.7708808124090012,-0.8238649762007128,-1.2101737191482849,-0.4384308670313317,-0.03190577152938787,0.4113099459734549,-0.5556607134735626,-0.008950136343348724,1,-1.6804445247118611,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
